,base_name,mesylate_id,phenol_id,solvent_name,temperature,yield,prediction
861,DIPEA,m5,p4,tAmOH,t20,,0.005151044906199998
862,DIPEA,m5,p4,tAmOH,t40,,0.007527819370999993
863,DIPEA,m5,p4,tAmOH,t60,,0.013758375234299984
864,DIPEA,m5,p6,DMF,t20,,0.02257631182609997
865,DIPEA,m5,p6,DMF,t40,,0.039437039522799956
866,DIPEA,m5,p6,DMF,t60,,0.04374887558409997
867,DIPEA,m5,p6,tAmOH,t20,,0.016722868810699995
868,DIPEA,m5,p6,tAmOH,t40,0.0,0.02596013666899999
869,DIPEA,m5,p6,tAmOH,t60,,0.040833740471399996
870,DIPEA,m6,p1,DMF,t20,,0.006972581926399998
871,DIPEA,m6,p1,DMF,t40,,0.017759537007999992
872,DIPEA,m6,p1,DMF,t60,,0.013583132244099993
873,DIPEA,m6,p1,tAmOH,t20,,0.008969899083599997
874,DIPEA,m6,p1,tAmOH,t40,,0.020028018414599988
875,DIPEA,m6,p1,tAmOH,t60,,0.019595907494899978
876,DIPEA,m6,p2,DMF,t20,,0.03171955642909998
877,DIPEA,m6,p2,DMF,t40,,0.043501805358699984
878,DIPEA,m6,p2,DMF,t60,,0.03374740834969997
879,DIPEA,m6,p2,tAmOH,t20,,0.022170584704099997
880,DIPEA,m6,p2,tAmOH,t40,,0.03628844961309996
881,DIPEA,m6,p2,tAmOH,t60,,0.034250586281599965
882,DIPEA,m6,p3,DMF,t20,,0.004310803713399998
883,DIPEA,m6,p3,DMF,t40,,0.009226232322099997
884,DIPEA,m6,p3,DMF,t60,,0.007459798482599997
885,DIPEA,m6,p3,tAmOH,t20,,0.0042373142720999995
886,DIPEA,m6,p3,tAmOH,t40,,0.009460097421199997
887,DIPEA,m6,p3,tAmOH,t60,0.0,0.008359698275599996
888,DIPEA,m6,p4,DMF,t20,,0.030298843505600002
889,DIPEA,m6,p4,DMF,t40,,0.044744591364200004
890,DIPEA,m6,p4,DMF,t60,,0.0292555656368
891,DIPEA,m6,p4,tAmOH,t20,,0.028659419785400004
892,DIPEA,m6,p4,tAmOH,t40,,0.044260665555600015
893,DIPEA,m6,p4,tAmOH,t60,,0.032363834522600006
894,DIPEA,m6,p6,DMF,t20,,0.042711795462399976
895,DIPEA,m6,p6,DMF,t40,,0.05132292573499996
896,DIPEA,m6,p6,DMF,t60,,0.07076373745339996
897,DIPEA,m6,p6,tAmOH,t20,,0.04230200049629999
898,DIPEA,m6,p6,tAmOH,t40,,0.04813630007969999
899,DIPEA,m6,p6,tAmOH,t60,,0.08003905971749997
