,num_sims,round,experiment,horizon,chosen_arm,reward,cumulative_reward
314,3.0,14.0,0.0,14.0,9.0,0.6264758393000001,4.769187991450001
315,3.0,15.0,0.0,15.0,3.0,0.0,4.769187991450001
316,3.0,16.0,0.0,16.0,6.0,0.0,4.769187991450001
317,3.0,17.0,0.0,17.0,2.0,0.5817261114,5.350914102850001
318,3.0,18.0,0.0,18.0,8.0,0.06968929302,5.420603395870001
319,3.0,19.0,0.0,19.0,4.0,0.292582978,5.71318637387
320,3.0,20.0,0.0,20.0,9.0,0.8094739685000001,6.52266034237
321,3.0,21.0,0.0,21.0,0.0,0.01468935867,6.53734970104
322,3.0,22.0,0.0,22.0,9.0,0.8948065113,7.43215621234
323,3.0,23.0,0.0,23.0,2.0,0.01859601121,7.450752223549999
324,3.0,24.0,0.0,24.0,9.0,0.8240046293000001,8.27475685285
325,3.0,25.0,0.0,25.0,10.0,0.8544197149999999,9.129176567850001
326,3.0,26.0,0.0,26.0,10.0,0.20996619049999998,9.33914275835
327,3.0,27.0,0.0,27.0,9.0,0.6542133393,9.99335609765
328,3.0,28.0,0.0,28.0,5.0,0.21838532619999998,10.21174142385
329,3.0,29.0,0.0,29.0,7.0,0.5863301817,10.79807160555
330,3.0,30.0,0.0,30.0,11.0,0.7529152855,11.55098689105
331,3.0,31.0,0.0,31.0,11.0,0.8653541708,12.41634106185
332,3.0,32.0,0.0,32.0,11.0,0.00299153601,12.41933259786
333,3.0,33.0,0.0,33.0,9.0,0.41668669729999996,12.83601929516
334,3.0,34.0,0.0,34.0,1.0,0.6607082051000001,13.49672750026
335,3.0,35.0,0.0,35.0,7.0,0.027490744669999997,13.524218244930001
336,3.0,36.0,0.0,36.0,6.0,0.02370474153,13.547922986460001
337,3.0,37.0,0.0,37.0,4.0,0.3592744664,13.907197452860002
338,3.0,38.0,0.0,38.0,1.0,0.46049561029999997,14.367693063160003
339,3.0,39.0,0.0,39.0,9.0,0.42282292720000003,14.790515990360003
340,3.0,40.0,0.0,40.0,10.0,0.00987020024,14.800386190600003
341,3.0,41.0,0.0,41.0,9.0,0.7170514407,15.517437631300004
