,num_sims,round,experiment,horizon,electrophile_id,ligand_name,yield
38197,381.0,97.0,0.0,97.0,s20,Kwong,0
38198,381.0,98.0,0.0,98.0,s29,MeO-KITPHOS,1
38199,381.0,99.0,0.0,99.0,s18,MeO-KITPHOS,1
38200,382.0,0.0,0.0,0.0,s17,A-paPhos,1
38201,382.0,1.0,0.0,1.0,s33,CX-FBu,0
38202,382.0,2.0,0.0,2.0,s9,CX-PCy,1
38203,382.0,3.0,0.0,3.0,s7,Cy-BippyPhos,0
38204,382.0,4.0,0.0,4.0,s27,Cy-JohnPhos,0
38205,382.0,5.0,0.0,5.0,s6,Cy-PhenCar-Phos,0
38206,382.0,6.0,0.0,6.0,s5,Cy-vBRIDP,0
38207,382.0,7.0,0.0,7.0,s29,Kwong,0
38208,382.0,8.0,0.0,8.0,s21,MeO-KITPHOS,1
38209,382.0,9.0,0.0,9.0,s12,MePhos,1
38210,382.0,10.0,0.0,10.0,s13,PCy3 HBF4,0
38211,382.0,11.0,0.0,11.0,s4,Ph-DavePhos,0
38212,382.0,12.0,0.0,12.0,s12,Ph-SPhos,0
38213,382.0,13.0,0.0,13.0,s26,Ph-XPhos,0
38214,382.0,14.0,0.0,14.0,s28,PMe3 HBF4,0
38215,382.0,15.0,0.0,15.0,s1,P(o-Anis)3,0
38216,382.0,16.0,0.0,16.0,s2,P(p-Anis)3,1
38217,382.0,17.0,0.0,17.0,s18,P(p-F-Ph)3,1
38218,382.0,18.0,0.0,18.0,s15,PPh2Cy,1
38219,382.0,19.0,0.0,19.0,s12,PPh3,0
38220,382.0,20.0,0.0,20.0,s15,PPhtBu2,0
38221,382.0,21.0,0.0,21.0,s6,PXy3,1
38222,382.0,22.0,0.0,22.0,s30,VPhos,1
38223,382.0,23.0,0.0,23.0,s11,A-paPhos,1
38224,382.0,24.0,0.0,24.0,s30,A-paPhos,0
38225,382.0,25.0,0.0,25.0,s31,CX-PCy,1
38226,382.0,26.0,0.0,26.0,s16,CX-PCy,0
38227,382.0,27.0,0.0,27.0,s16,MeO-KITPHOS,0
38228,382.0,28.0,0.0,28.0,s31,MePhos,1
38229,382.0,29.0,0.0,29.0,s24,MePhos,1
38230,382.0,30.0,0.0,30.0,s10,MePhos,0
38231,382.0,31.0,0.0,31.0,s30,P(p-Anis)3,0
38232,382.0,32.0,0.0,32.0,s29,P(p-F-Ph)3,0
38233,382.0,33.0,0.0,33.0,s28,PPh2Cy,1
38234,382.0,34.0,0.0,34.0,s1,PPh2Cy,1
38235,382.0,35.0,0.0,35.0,s13,PPh2Cy,0
38236,382.0,36.0,0.0,36.0,s22,PXy3,0
38237,382.0,37.0,0.0,37.0,s21,VPhos,1
38238,382.0,38.0,0.0,38.0,s3,VPhos,0
38239,382.0,39.0,0.0,39.0,s33,MePhos,1
38240,382.0,40.0,0.0,40.0,s21,MePhos,1
38241,382.0,41.0,0.0,41.0,s7,MePhos,1
38242,382.0,42.0,0.0,42.0,s19,MePhos,0
38243,382.0,43.0,0.0,43.0,s14,PPh2Cy,1
38244,382.0,44.0,0.0,44.0,s6,PPh2Cy,1
38245,382.0,45.0,0.0,45.0,s22,PPh2Cy,0
38246,382.0,46.0,0.0,46.0,s24,A-paPhos,0
38247,382.0,47.0,0.0,47.0,s23,CX-PCy,0
38248,382.0,48.0,0.0,48.0,s12,VPhos,1
38249,382.0,49.0,0.0,49.0,s15,VPhos,0
38250,382.0,50.0,0.0,50.0,s16,MePhos,0
38251,382.0,51.0,0.0,51.0,s18,PPh2Cy,1
38252,382.0,52.0,0.0,52.0,s8,PPh2Cy,1
38253,382.0,53.0,0.0,53.0,s5,PPh2Cy,1
38254,382.0,54.0,0.0,54.0,s19,PPh2Cy,1
38255,382.0,55.0,0.0,55.0,s24,PPh2Cy,0
38256,382.0,56.0,0.0,56.0,s9,MeO-KITPHOS,1
38257,382.0,57.0,0.0,57.0,s17,MeO-KITPHOS,1
38258,382.0,58.0,0.0,58.0,s10,MeO-KITPHOS,1
38259,382.0,59.0,0.0,59.0,s19,MeO-KITPHOS,1
38260,382.0,60.0,0.0,60.0,s7,MeO-KITPHOS,0
38261,382.0,61.0,0.0,61.0,s32,MeO-KITPHOS,1
38262,382.0,62.0,0.0,62.0,s28,MeO-KITPHOS,0
38263,382.0,63.0,0.0,63.0,s27,P(p-Anis)3,0
38264,382.0,64.0,0.0,64.0,s33,P(p-F-Ph)3,1
38265,382.0,65.0,0.0,65.0,s17,P(p-F-Ph)3,1
38266,382.0,66.0,0.0,66.0,s6,P(p-F-Ph)3,1
38267,382.0,67.0,0.0,67.0,s9,P(p-F-Ph)3,1
38268,382.0,68.0,0.0,68.0,s27,P(p-F-Ph)3,0
38269,382.0,69.0,0.0,69.0,s12,P(p-F-Ph)3,0
38270,382.0,70.0,0.0,70.0,s24,PXy3,0
38271,382.0,71.0,0.0,71.0,s20,PPh2Cy,1
38272,382.0,72.0,0.0,72.0,s3,PPh2Cy,1
38273,382.0,73.0,0.0,73.0,s21,PPh2Cy,1
38274,382.0,74.0,0.0,74.0,s9,PPh2Cy,1
38275,382.0,75.0,0.0,75.0,s25,PPh2Cy,1
38276,382.0,76.0,0.0,76.0,s33,PPh2Cy,1
38277,382.0,77.0,0.0,77.0,s11,PPh2Cy,0
38278,382.0,78.0,0.0,78.0,s30,PPh2Cy,1
38279,382.0,79.0,0.0,79.0,s31,PPh2Cy,1
38280,382.0,80.0,0.0,80.0,s29,PPh2Cy,0
38281,382.0,81.0,0.0,81.0,s17,PPh2Cy,1
38282,382.0,82.0,0.0,82.0,s2,PPh2Cy,0
38283,382.0,83.0,0.0,83.0,s17,VPhos,0
38284,382.0,84.0,0.0,84.0,s3,MeO-KITPHOS,0
38285,382.0,85.0,0.0,85.0,s22,MePhos,0
38286,382.0,86.0,0.0,86.0,s32,PPh2Cy,1
38287,382.0,87.0,0.0,87.0,s16,PPh2Cy,1
38288,382.0,88.0,0.0,88.0,s4,PPh2Cy,0
38289,382.0,89.0,0.0,89.0,s6,CX-FBu,0
38290,382.0,90.0,0.0,90.0,s20,Cy-BippyPhos,0
38291,382.0,91.0,0.0,91.0,s9,Cy-JohnPhos,1
38292,382.0,92.0,0.0,92.0,s19,Cy-JohnPhos,1
38293,382.0,93.0,0.0,93.0,s7,Cy-JohnPhos,1
38294,382.0,94.0,0.0,94.0,s23,Cy-JohnPhos,0
38295,382.0,95.0,0.0,95.0,s3,Cy-JohnPhos,0
38296,382.0,96.0,0.0,96.0,s18,Cy-PhenCar-Phos,1
38297,382.0,97.0,0.0,97.0,s25,Cy-PhenCar-Phos,1
38298,382.0,98.0,0.0,98.0,s28,Cy-PhenCar-Phos,0
38299,382.0,99.0,0.0,99.0,s28,Cy-vBRIDP,0
38300,383.0,0.0,0.0,0.0,s2,A-paPhos,1
38301,383.0,1.0,0.0,1.0,s22,CX-FBu,0
38302,383.0,2.0,0.0,2.0,s11,CX-PCy,1
38303,383.0,3.0,0.0,3.0,s21,Cy-BippyPhos,0
38304,383.0,4.0,0.0,4.0,s10,Cy-JohnPhos,1
38305,383.0,5.0,0.0,5.0,s15,Cy-PhenCar-Phos,0
38306,383.0,6.0,0.0,6.0,s21,Cy-vBRIDP,0
38307,383.0,7.0,0.0,7.0,s9,Kwong,1
38308,383.0,8.0,0.0,8.0,s14,MeO-KITPHOS,0
38309,383.0,9.0,0.0,9.0,s29,MePhos,1
38310,383.0,10.0,0.0,10.0,s2,PCy3 HBF4,0
38311,383.0,11.0,0.0,11.0,s2,Ph-DavePhos,1
38312,383.0,12.0,0.0,12.0,s21,Ph-SPhos,0
38313,383.0,13.0,0.0,13.0,s5,Ph-XPhos,0
38314,383.0,14.0,0.0,14.0,s18,PMe3 HBF4,0
38315,383.0,15.0,0.0,15.0,s14,P(o-Anis)3,1
38316,383.0,16.0,0.0,16.0,s14,P(p-Anis)3,1
38317,383.0,17.0,0.0,17.0,s19,P(p-F-Ph)3,1
38318,383.0,18.0,0.0,18.0,s26,PPh2Cy,1
38319,383.0,19.0,0.0,19.0,s17,PPh3,1
38320,383.0,20.0,0.0,20.0,s10,PPhtBu2,0
38321,383.0,21.0,0.0,21.0,s25,PXy3,1
38322,383.0,22.0,0.0,22.0,s12,VPhos,1
38323,383.0,23.0,0.0,23.0,s25,A-paPhos,1
38324,383.0,24.0,0.0,24.0,s16,A-paPhos,1
38325,383.0,25.0,0.0,25.0,s19,A-paPhos,1
38326,383.0,26.0,0.0,26.0,s22,A-paPhos,1
38327,383.0,27.0,0.0,27.0,s13,A-paPhos,0
38328,383.0,28.0,0.0,28.0,s32,CX-PCy,1
38329,383.0,29.0,0.0,29.0,s26,CX-PCy,0
38330,383.0,30.0,0.0,30.0,s29,Cy-JohnPhos,1
38331,383.0,31.0,0.0,31.0,s23,Cy-JohnPhos,0
38332,383.0,32.0,0.0,32.0,s5,Kwong,0
38333,383.0,33.0,0.0,33.0,s16,MePhos,0
38334,383.0,34.0,0.0,34.0,s24,Ph-DavePhos,0
38335,383.0,35.0,0.0,35.0,s23,P(o-Anis)3,0
38336,383.0,36.0,0.0,36.0,s13,P(p-Anis)3,0
38337,383.0,37.0,0.0,37.0,s1,P(p-F-Ph)3,1
38338,383.0,38.0,0.0,38.0,s18,P(p-F-Ph)3,1
38339,383.0,39.0,0.0,39.0,s22,P(p-F-Ph)3,1
38340,383.0,40.0,0.0,40.0,s7,P(p-F-Ph)3,0
38341,383.0,41.0,0.0,41.0,s23,PPh2Cy,0
38342,383.0,42.0,0.0,42.0,s18,PPh3,0
38343,383.0,43.0,0.0,43.0,s23,PXy3,0
38344,383.0,44.0,0.0,44.0,s20,VPhos,0
38345,383.0,45.0,0.0,45.0,s28,A-paPhos,1
38346,383.0,46.0,0.0,46.0,s4,A-paPhos,0
38347,383.0,47.0,0.0,47.0,s30,P(p-F-Ph)3,0
38348,383.0,48.0,0.0,48.0,s1,CX-PCy,1
38349,383.0,49.0,0.0,49.0,s33,CX-PCy,1
38350,383.0,50.0,0.0,50.0,s2,CX-PCy,1
38351,383.0,51.0,0.0,51.0,s25,CX-PCy,1
38352,383.0,52.0,0.0,52.0,s10,CX-PCy,1
38353,383.0,53.0,0.0,53.0,s7,CX-PCy,0
38354,383.0,54.0,0.0,54.0,s15,Cy-JohnPhos,1
38355,383.0,55.0,0.0,55.0,s18,Cy-JohnPhos,1
38356,383.0,56.0,0.0,56.0,s24,Cy-JohnPhos,1
38357,383.0,57.0,0.0,57.0,s22,Cy-JohnPhos,1
38358,383.0,58.0,0.0,58.0,s14,Cy-JohnPhos,1
38359,383.0,59.0,0.0,59.0,s30,Cy-JohnPhos,1
38360,383.0,60.0,0.0,60.0,s25,Cy-JohnPhos,1
38361,383.0,61.0,0.0,61.0,s13,Cy-JohnPhos,0
38362,383.0,62.0,0.0,62.0,s12,Cy-JohnPhos,1
38363,383.0,63.0,0.0,63.0,s5,Cy-JohnPhos,0
38364,383.0,64.0,0.0,64.0,s22,CX-PCy,1
38365,383.0,65.0,0.0,65.0,s27,CX-PCy,0
38366,383.0,66.0,0.0,66.0,s6,A-paPhos,1
38367,383.0,67.0,0.0,67.0,s18,A-paPhos,0
38368,383.0,68.0,0.0,68.0,s32,Cy-JohnPhos,1
38369,383.0,69.0,0.0,69.0,s26,Cy-JohnPhos,0
38370,383.0,70.0,0.0,70.0,s17,Kwong,1
38371,383.0,71.0,0.0,71.0,s12,Kwong,0
38372,383.0,72.0,0.0,72.0,s27,MePhos,0
38373,383.0,73.0,0.0,73.0,s29,Ph-DavePhos,0
38374,383.0,74.0,0.0,74.0,s26,P(o-Anis)3,0
38375,383.0,75.0,0.0,75.0,s22,P(p-Anis)3,1
38376,383.0,76.0,0.0,76.0,s23,P(p-Anis)3,0
38377,383.0,77.0,0.0,77.0,s33,PPh2Cy,1
38378,383.0,78.0,0.0,78.0,s13,PPh2Cy,0
38379,383.0,79.0,0.0,79.0,s22,PPh3,1
38380,383.0,80.0,0.0,80.0,s6,PPh3,1
38381,383.0,81.0,0.0,81.0,s12,PPh3,0
38382,383.0,82.0,0.0,82.0,s21,PXy3,0
38383,383.0,83.0,0.0,83.0,s9,VPhos,0
38384,383.0,84.0,0.0,84.0,s28,P(p-F-Ph)3,1
38385,383.0,85.0,0.0,85.0,s26,P(p-F-Ph)3,0
38386,383.0,86.0,0.0,86.0,s17,CX-PCy,1
38387,383.0,87.0,0.0,87.0,s4,CX-PCy,0
38388,383.0,88.0,0.0,88.0,s29,A-paPhos,0
38389,383.0,89.0,0.0,89.0,s8,PPh3,1
38390,383.0,90.0,0.0,90.0,s23,PPh3,0
38391,383.0,91.0,0.0,91.0,s11,Cy-JohnPhos,1
38392,383.0,92.0,0.0,92.0,s2,Cy-JohnPhos,0
38393,383.0,93.0,0.0,93.0,s15,CX-FBu,0
38394,383.0,94.0,0.0,94.0,s1,Cy-BippyPhos,1
38395,383.0,95.0,0.0,95.0,s15,Cy-BippyPhos,0
38396,383.0,96.0,0.0,96.0,s26,Cy-PhenCar-Phos,0
38397,383.0,97.0,0.0,97.0,s24,Cy-vBRIDP,1
38398,383.0,98.0,0.0,98.0,s33,Cy-vBRIDP,1
38399,383.0,99.0,0.0,99.0,s23,Cy-vBRIDP,0
38400,384.0,0.0,0.0,0.0,s30,A-paPhos,0
38401,384.0,1.0,0.0,1.0,s30,CX-FBu,0
38402,384.0,2.0,0.0,2.0,s13,CX-PCy,0
38403,384.0,3.0,0.0,3.0,s22,Cy-BippyPhos,0
38404,384.0,4.0,0.0,4.0,s6,Cy-JohnPhos,1
38405,384.0,5.0,0.0,5.0,s10,Cy-PhenCar-Phos,1
38406,384.0,6.0,0.0,6.0,s15,Cy-vBRIDP,1
38407,384.0,7.0,0.0,7.0,s29,Kwong,0
38408,384.0,8.0,0.0,8.0,s7,MeO-KITPHOS,0
38409,384.0,9.0,0.0,9.0,s27,MePhos,0
38410,384.0,10.0,0.0,10.0,s14,PCy3 HBF4,1
38411,384.0,11.0,0.0,11.0,s10,Ph-DavePhos,0
38412,384.0,12.0,0.0,12.0,s13,Ph-SPhos,0
38413,384.0,13.0,0.0,13.0,s5,Ph-XPhos,0
38414,384.0,14.0,0.0,14.0,s32,PMe3 HBF4,0
38415,384.0,15.0,0.0,15.0,s26,P(o-Anis)3,0
38416,384.0,16.0,0.0,16.0,s21,P(p-Anis)3,1
38417,384.0,17.0,0.0,17.0,s30,P(p-F-Ph)3,0
38418,384.0,18.0,0.0,18.0,s2,PPh2Cy,0
38419,384.0,19.0,0.0,19.0,s13,PPh3,0
38420,384.0,20.0,0.0,20.0,s12,PPhtBu2,0
38421,384.0,21.0,0.0,21.0,s11,PXy3,0
38422,384.0,22.0,0.0,22.0,s27,VPhos,0
38423,384.0,23.0,0.0,23.0,s1,Cy-JohnPhos,1
38424,384.0,24.0,0.0,24.0,s16,Cy-JohnPhos,0
38425,384.0,25.0,0.0,25.0,s27,Cy-PhenCar-Phos,0
38426,384.0,26.0,0.0,26.0,s12,Cy-vBRIDP,1
38427,384.0,27.0,0.0,27.0,s3,Cy-vBRIDP,0
38428,384.0,28.0,0.0,28.0,s20,PCy3 HBF4,0
38429,384.0,29.0,0.0,29.0,s2,P(p-Anis)3,1
38430,384.0,30.0,0.0,30.0,s12,P(p-Anis)3,0
38431,384.0,31.0,0.0,31.0,s24,Cy-JohnPhos,1
38432,384.0,32.0,0.0,32.0,s31,Cy-JohnPhos,1
38433,384.0,33.0,0.0,33.0,s15,Cy-JohnPhos,1
38434,384.0,34.0,0.0,34.0,s22,Cy-JohnPhos,1
38435,384.0,35.0,0.0,35.0,s28,Cy-JohnPhos,1
38436,384.0,36.0,0.0,36.0,s20,Cy-JohnPhos,1
38437,384.0,37.0,0.0,37.0,s17,Cy-JohnPhos,1
38438,384.0,38.0,0.0,38.0,s12,Cy-JohnPhos,1
38439,384.0,39.0,0.0,39.0,s13,Cy-JohnPhos,0
38440,384.0,40.0,0.0,40.0,s26,Cy-JohnPhos,0
38441,384.0,41.0,0.0,41.0,s22,Cy-vBRIDP,0
38442,384.0,42.0,0.0,42.0,s4,P(p-Anis)3,0
38443,384.0,43.0,0.0,43.0,s3,Cy-JohnPhos,0
38444,384.0,44.0,0.0,44.0,s20,Cy-PhenCar-Phos,1
38445,384.0,45.0,0.0,45.0,s16,Cy-PhenCar-Phos,0
38446,384.0,46.0,0.0,46.0,s30,PCy3 HBF4,0
38447,384.0,47.0,0.0,47.0,s7,Cy-JohnPhos,1
38448,384.0,48.0,0.0,48.0,s2,Cy-JohnPhos,0
38449,384.0,49.0,0.0,49.0,s25,Cy-JohnPhos,1
38450,384.0,50.0,0.0,50.0,s21,Cy-JohnPhos,1
38451,384.0,51.0,0.0,51.0,s10,Cy-JohnPhos,1
38452,384.0,52.0,0.0,52.0,s11,Cy-JohnPhos,1
38453,384.0,53.0,0.0,53.0,s4,Cy-JohnPhos,0
38454,384.0,54.0,0.0,54.0,s30,Cy-JohnPhos,1
38455,384.0,55.0,0.0,55.0,s19,Cy-JohnPhos,1
38456,384.0,56.0,0.0,56.0,s27,Cy-JohnPhos,0
38457,384.0,57.0,0.0,57.0,s1,Cy-PhenCar-Phos,1
38458,384.0,58.0,0.0,58.0,s30,Cy-PhenCar-Phos,1
38459,384.0,59.0,0.0,59.0,s17,Cy-PhenCar-Phos,0
38460,384.0,60.0,0.0,60.0,s27,Cy-vBRIDP,0
38461,384.0,61.0,0.0,61.0,s30,P(p-Anis)3,0
38462,384.0,62.0,0.0,62.0,s7,A-paPhos,0
38463,384.0,63.0,0.0,63.0,s25,CX-FBu,0
38464,384.0,64.0,0.0,64.0,s12,CX-PCy,1
38465,384.0,65.0,0.0,65.0,s9,CX-PCy,1
38466,384.0,66.0,0.0,66.0,s11,CX-PCy,1
38467,384.0,67.0,0.0,67.0,s20,CX-PCy,1
38468,384.0,68.0,0.0,68.0,s32,CX-PCy,1
38469,384.0,69.0,0.0,69.0,s22,CX-PCy,1
38470,384.0,70.0,0.0,70.0,s15,CX-PCy,1
38471,384.0,71.0,0.0,71.0,s18,CX-PCy,1
38472,384.0,72.0,0.0,72.0,s3,CX-PCy,0
38473,384.0,73.0,0.0,73.0,s1,CX-PCy,1
38474,384.0,74.0,0.0,74.0,s24,CX-PCy,1
38475,384.0,75.0,0.0,75.0,s29,CX-PCy,0
38476,384.0,76.0,0.0,76.0,s10,CX-PCy,1
38477,384.0,77.0,0.0,77.0,s4,CX-PCy,0
38478,384.0,78.0,0.0,78.0,s17,CX-PCy,1
38479,384.0,79.0,0.0,79.0,s2,CX-PCy,1
38480,384.0,80.0,0.0,80.0,s33,CX-PCy,1
38481,384.0,81.0,0.0,81.0,s28,CX-PCy,0
38482,384.0,82.0,0.0,82.0,s27,CX-PCy,0
38483,384.0,83.0,0.0,83.0,s7,Cy-BippyPhos,0
38484,384.0,84.0,0.0,84.0,s15,Kwong,0
38485,384.0,85.0,0.0,85.0,s1,MeO-KITPHOS,1
38486,384.0,86.0,0.0,86.0,s20,MeO-KITPHOS,0
38487,384.0,87.0,0.0,87.0,s3,MePhos,0
38488,384.0,88.0,0.0,88.0,s7,Ph-DavePhos,1
38489,384.0,89.0,0.0,89.0,s5,Ph-DavePhos,0
38490,384.0,90.0,0.0,90.0,s17,Ph-SPhos,1
38491,384.0,91.0,0.0,91.0,s7,Ph-SPhos,1
38492,384.0,92.0,0.0,92.0,s25,Ph-SPhos,0
38493,384.0,93.0,0.0,93.0,s2,Ph-XPhos,0
38494,384.0,94.0,0.0,94.0,s3,PMe3 HBF4,0
38495,384.0,95.0,0.0,95.0,s1,P(o-Anis)3,0
38496,384.0,96.0,0.0,96.0,s22,P(p-F-Ph)3,1
38497,384.0,97.0,0.0,97.0,s10,P(p-F-Ph)3,1
38498,384.0,98.0,0.0,98.0,s26,P(p-F-Ph)3,0
38499,384.0,99.0,0.0,99.0,s18,PPh2Cy,1
38500,385.0,0.0,0.0,0.0,s11,A-paPhos,1
38501,385.0,1.0,0.0,1.0,s29,CX-FBu,0
38502,385.0,2.0,0.0,2.0,s23,CX-PCy,0
38503,385.0,3.0,0.0,3.0,s8,Cy-BippyPhos,1
38504,385.0,4.0,0.0,4.0,s16,Cy-JohnPhos,0
38505,385.0,5.0,0.0,5.0,s23,Cy-PhenCar-Phos,0
38506,385.0,6.0,0.0,6.0,s21,Cy-vBRIDP,0
38507,385.0,7.0,0.0,7.0,s21,Kwong,0
38508,385.0,8.0,0.0,8.0,s12,MeO-KITPHOS,1
38509,385.0,9.0,0.0,9.0,s33,MePhos,1
38510,385.0,10.0,0.0,10.0,s10,PCy3 HBF4,0
38511,385.0,11.0,0.0,11.0,s6,Ph-DavePhos,0
38512,385.0,12.0,0.0,12.0,s30,Ph-SPhos,0
38513,385.0,13.0,0.0,13.0,s29,Ph-XPhos,0
38514,385.0,14.0,0.0,14.0,s15,PMe3 HBF4,0
38515,385.0,15.0,0.0,15.0,s29,P(o-Anis)3,0
38516,385.0,16.0,0.0,16.0,s22,P(p-Anis)3,1
38517,385.0,17.0,0.0,17.0,s22,P(p-F-Ph)3,1
38518,385.0,18.0,0.0,18.0,s2,PPh2Cy,0
38519,385.0,19.0,0.0,19.0,s21,PPh3,1
38520,385.0,20.0,0.0,20.0,s6,PPhtBu2,0
38521,385.0,21.0,0.0,21.0,s2,PXy3,1
38522,385.0,22.0,0.0,22.0,s33,VPhos,1
38523,385.0,23.0,0.0,23.0,s7,A-paPhos,0
38524,385.0,24.0,0.0,24.0,s4,Cy-BippyPhos,0
38525,385.0,25.0,0.0,25.0,s29,MeO-KITPHOS,1
38526,385.0,26.0,0.0,26.0,s17,MeO-KITPHOS,1
38527,385.0,27.0,0.0,27.0,s4,MeO-KITPHOS,0
38528,385.0,28.0,0.0,28.0,s1,MePhos,1
38529,385.0,29.0,0.0,29.0,s32,MePhos,1
38530,385.0,30.0,0.0,30.0,s25,MePhos,1
38531,385.0,31.0,0.0,31.0,s30,MePhos,1
38532,385.0,32.0,0.0,32.0,s23,MePhos,0
38533,385.0,33.0,0.0,33.0,s1,P(p-Anis)3,1
38534,385.0,34.0,0.0,34.0,s27,P(p-Anis)3,0
38535,385.0,35.0,0.0,35.0,s1,P(p-F-Ph)3,1
38536,385.0,36.0,0.0,36.0,s9,P(p-F-Ph)3,1
38537,385.0,37.0,0.0,37.0,s2,P(p-F-Ph)3,1
38538,385.0,38.0,0.0,38.0,s28,P(p-F-Ph)3,1
38539,385.0,39.0,0.0,39.0,s13,P(p-F-Ph)3,0
38540,385.0,40.0,0.0,40.0,s25,PPh3,1
38541,385.0,41.0,0.0,41.0,s24,PPh3,0
38542,385.0,42.0,0.0,42.0,s10,PXy3,0
38543,385.0,43.0,0.0,43.0,s3,VPhos,0
38544,385.0,44.0,0.0,44.0,s31,MePhos,1
38545,385.0,45.0,0.0,45.0,s9,MePhos,0
38546,385.0,46.0,0.0,46.0,s16,P(p-F-Ph)3,0
38547,385.0,47.0,0.0,47.0,s1,MeO-KITPHOS,1
38548,385.0,48.0,0.0,48.0,s20,MeO-KITPHOS,0
38549,385.0,49.0,0.0,49.0,s18,P(p-Anis)3,1
38550,385.0,50.0,0.0,50.0,s17,P(p-Anis)3,1
38551,385.0,51.0,0.0,51.0,s15,P(p-Anis)3,1
38552,385.0,52.0,0.0,52.0,s7,P(p-Anis)3,1
38553,385.0,53.0,0.0,53.0,s23,P(p-Anis)3,0
38554,385.0,54.0,0.0,54.0,s3,PPh3,0
38555,385.0,55.0,0.0,55.0,s29,MePhos,1
38556,385.0,56.0,0.0,56.0,s15,MePhos,0
38557,385.0,57.0,0.0,57.0,s16,P(p-Anis)3,1
38558,385.0,58.0,0.0,58.0,s19,P(p-Anis)3,1
38559,385.0,59.0,0.0,59.0,s28,P(p-Anis)3,1
38560,385.0,60.0,0.0,60.0,s30,P(p-Anis)3,0
38561,385.0,61.0,0.0,61.0,s23,P(p-F-Ph)3,0
38562,385.0,62.0,0.0,62.0,s9,A-paPhos,1
38563,385.0,63.0,0.0,63.0,s6,A-paPhos,1
38564,385.0,64.0,0.0,64.0,s24,A-paPhos,0
38565,385.0,65.0,0.0,65.0,s15,Cy-BippyPhos,0
38566,385.0,66.0,0.0,66.0,s27,PXy3,0
38567,385.0,67.0,0.0,67.0,s22,VPhos,0
38568,385.0,68.0,0.0,68.0,s24,P(p-Anis)3,1
38569,385.0,69.0,0.0,69.0,s8,P(p-Anis)3,1
38570,385.0,70.0,0.0,70.0,s25,P(p-Anis)3,1
38571,385.0,71.0,0.0,71.0,s14,P(p-Anis)3,1
38572,385.0,72.0,0.0,72.0,s10,P(p-Anis)3,0
38573,385.0,73.0,0.0,73.0,s30,MeO-KITPHOS,0
38574,385.0,74.0,0.0,74.0,s13,P(p-Anis)3,0
38575,385.0,75.0,0.0,75.0,s4,MePhos,0
38576,385.0,76.0,0.0,76.0,s5,A-paPhos,1
38577,385.0,77.0,0.0,77.0,s1,A-paPhos,1
38578,385.0,78.0,0.0,78.0,s27,A-paPhos,0
38579,385.0,79.0,0.0,79.0,s6,P(p-Anis)3,1
38580,385.0,80.0,0.0,80.0,s33,P(p-Anis)3,1
38581,385.0,81.0,0.0,81.0,s12,P(p-Anis)3,0
38582,385.0,82.0,0.0,82.0,s25,CX-FBu,0
38583,385.0,83.0,0.0,83.0,s15,CX-PCy,1
38584,385.0,84.0,0.0,84.0,s21,CX-PCy,0
38585,385.0,85.0,0.0,85.0,s4,Cy-JohnPhos,0
38586,385.0,86.0,0.0,86.0,s31,Cy-PhenCar-Phos,1
38587,385.0,87.0,0.0,87.0,s27,Cy-PhenCar-Phos,0
38588,385.0,88.0,0.0,88.0,s16,Cy-vBRIDP,0
38589,385.0,89.0,0.0,89.0,s31,Kwong,1
38590,385.0,90.0,0.0,90.0,s33,Kwong,1
38591,385.0,91.0,0.0,91.0,s17,Kwong,1
38592,385.0,92.0,0.0,92.0,s16,Kwong,0
38593,385.0,93.0,0.0,93.0,s8,Kwong,1
38594,385.0,94.0,0.0,94.0,s7,Kwong,0
38595,385.0,95.0,0.0,95.0,s9,PCy3 HBF4,0
38596,385.0,96.0,0.0,96.0,s5,Ph-DavePhos,0
38597,385.0,97.0,0.0,97.0,s27,Ph-SPhos,0
38598,385.0,98.0,0.0,98.0,s22,Ph-XPhos,0
38599,385.0,99.0,0.0,99.0,s12,PMe3 HBF4,0
38600,386.0,0.0,0.0,0.0,s8,A-paPhos,1
38601,386.0,1.0,0.0,1.0,s20,CX-FBu,0
38602,386.0,2.0,0.0,2.0,s13,CX-PCy,0
38603,386.0,3.0,0.0,3.0,s10,Cy-BippyPhos,1
38604,386.0,4.0,0.0,4.0,s30,Cy-JohnPhos,1
38605,386.0,5.0,0.0,5.0,s25,Cy-PhenCar-Phos,1
38606,386.0,6.0,0.0,6.0,s19,Cy-vBRIDP,0
38607,386.0,7.0,0.0,7.0,s12,Kwong,0
38608,386.0,8.0,0.0,8.0,s19,MeO-KITPHOS,1
38609,386.0,9.0,0.0,9.0,s13,MePhos,0
38610,386.0,10.0,0.0,10.0,s4,PCy3 HBF4,0
38611,386.0,11.0,0.0,11.0,s30,Ph-DavePhos,0
38612,386.0,12.0,0.0,12.0,s26,Ph-SPhos,0
38613,386.0,13.0,0.0,13.0,s17,Ph-XPhos,1
38614,386.0,14.0,0.0,14.0,s14,PMe3 HBF4,0
38615,386.0,15.0,0.0,15.0,s26,P(o-Anis)3,0
38616,386.0,16.0,0.0,16.0,s3,P(p-Anis)3,0
38617,386.0,17.0,0.0,17.0,s16,P(p-F-Ph)3,0
38618,386.0,18.0,0.0,18.0,s29,PPh2Cy,0
38619,386.0,19.0,0.0,19.0,s32,PPh3,1
38620,386.0,20.0,0.0,20.0,s5,PPhtBu2,0
38621,386.0,21.0,0.0,21.0,s8,PXy3,1
